id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id3526986,2,2016-02-23 13:28:59,2016-02-23 13:40:00,1,-73.970382690429688,40.764991760253906,-73.949668884277344,40.768459320068359,N,661
id3170873,1,2016-06-30 21:35:27,2016-06-30 21:46:19,1,-74.002433776855469,40.717166900634766,-73.985969543457031,40.726749420166016,N,652
id1674373,2,2016-02-15 17:52:27,2016-02-15 18:02:13,5,-74.007499694824219,40.740951538085938,-74.016647338867188,40.704910278320313,N,586
id2973697,2,2016-04-07 22:52:23,2016-04-07 23:10:00,2,-73.995384216308594,40.749298095703125,-73.989326477050781,40.718147277832031,N,1057
id1592044,1,2016-01-29 11:23:23,2016-01-29 11:33:03,1,-73.986679077148438,40.725849151611328,-73.997467041015625,40.735153198242187,N,580
id3899813,2,2016-06-01 20:15:24,2016-06-01 20:34:35,5,-73.980026245117188,40.765968322753906,-73.991203308105469,40.750350952148438,N,1151
id2075052,1,2016-04-09 09:09:03,2016-04-09 09:20:03,1,-73.954498291015625,40.766807556152344,-73.987785339355469,40.720878601074219,N,660
id3707411,1,2016-01-03 02:03:39,2016-01-03 02:17:02,1,-74.007728576660156,40.740608215332031,-73.983512878417969,40.737209320068359,N,803
id1608545,1,2016-04-14 08:31:03,2016-04-14 09:03:37,1,-74.006797790527344,40.731071472167969,-73.974960327148438,40.758468627929687,N,1954
id3517425,2,2016-01-16 20:34:06,2016-01-16 20:51:16,6,-73.980926513671875,40.755241394042969,-74.004554748535156,40.729652404785156,N,1030
id3942917,1,2016-04-29 14:18:39,2016-04-29 15:05:36,4,-73.862777709960937,40.769313812255859,-73.986129760742188,40.748580932617188,N,2817
id2000923,2,2016-03-29 06:07:38,2016-03-29 06:09:03,5,-73.987869262695312,40.765098571777344,-73.993606567382812,40.758949279785156,N,85
id3564028,1,2016-01-02 01:16:42,2016-01-02 01:19:56,1,-73.954132080078125,40.774784088134766,-73.947418212890625,40.779632568359375,N,194
id1233453,1,2016-02-05 17:28:07,2016-02-05 17:30:03,1,-73.972099304199219,40.782207489013672,-73.964515686035156,40.777549743652344,N,116
id1372674,2,2016-05-22 13:08:24,2016-05-22 13:21:50,1,-73.97821044921875,40.77716064453125,-73.957626342773438,40.774547576904297,N,806
id2806146,2,2016-05-28 21:31:24,2016-05-28 21:41:23,1,-73.983573913574219,40.738418579101563,-74.005485534667969,40.739559173583984,N,599
id1832737,2,2016-03-06 10:53:26,2016-03-06 10:59:30,1,-73.984710693359375,40.760181427001953,-73.979560852050781,40.752704620361328,N,364
id1489766,2,2016-05-31 19:53:33,2016-05-31 20:00:46,1,-73.989891052246094,40.747158050537109,-73.974945068359375,40.741744995117188,N,433
id3308765,2,2016-05-17 18:00:27,2016-05-17 18:10:25,4,-73.863471984863281,40.769817352294922,-73.871536254882813,40.763103485107422,N,598
id1935437,2,2016-04-24 09:09:20,2016-04-24 09:37:05,1,-73.975860595703125,40.757240295410156,-74.177597045898437,40.690948486328125,N,1665
id2059551,2,2016-04-01 09:28:05,2016-04-01 09:42:03,1,-73.956657409667969,40.780769348144531,-73.969642639160156,40.800102233886719,N,838
id2433939,1,2016-05-16 13:05:38,2016-05-16 13:33:57,3,-73.873008728027344,40.774120330810547,-73.97607421875,40.749912261962891,N,1699
id2677357,2,2016-02-15 16:36:19,2016-02-15 16:41:50,2,-73.971633911132813,40.781963348388672,-73.981689453125,40.778995513916016,N,331
id2336715,2,2016-01-01 00:09:03,2016-01-01 00:19:25,2,-73.984359741210937,40.748985290527344,-73.996284484863281,40.716056823730469,N,622
id3525276,1,2016-03-24 18:27:14,2016-03-24 18:32:57,1,-73.970970153808594,40.764125823974609,-73.9622802734375,40.776180267333984,N,343
id3729126,1,2016-01-04 14:20:21,2016-01-04 14:36:59,1,-73.866912841796875,40.771877288818359,-73.794692993164062,40.734790802001953,N,998
id1073968,1,2016-03-15 09:44:58,2016-03-15 10:07:43,1,-73.955215454101563,40.780246734619141,-73.861831665039063,40.768455505371094,N,1365
id0562336,2,2016-06-15 10:17:48,2016-06-15 10:27:40,2,-73.952743530273438,40.772258758544922,-73.977767944335937,40.739112854003906,N,592
id1163958,1,2016-03-18 07:48:10,2016-03-18 07:53:23,1,-73.972579956054688,40.748905181884766,-73.961563110351562,40.760517120361328,N,313
id1681877,1,2016-04-26 14:42:12,2016-04-26 14:57:02,1,-73.95526123046875,40.780242919921875,-73.969871520996094,40.789764404296875,N,890
id0945119,2,2016-05-02 18:29:38,2016-05-02 18:38:56,6,-74.002838134765625,40.760360717773438,-73.988410949707031,40.778980255126953,N,558
id2939783,1,2016-04-12 10:11:37,2016-04-12 10:34:46,1,-73.990066528320312,40.751934051513672,-73.989753723144531,40.723869323730469,N,1389
id2050990,2,2016-06-20 21:05:09,2016-06-20 21:47:45,1,-73.990081787109375,40.756736755371094,-73.955131530761719,40.677524566650391,N,2556
id3780362,2,2016-05-08 21:13:49,2016-05-08 21:16:04,2,-73.94952392578125,40.776611328125,-73.942672729492187,40.785968780517578,N,135
id2233338,2,2016-01-14 19:14:29,2016-01-14 19:23:22,2,-73.995140075683594,40.75,-73.993698120117187,40.735500335693359,N,533
id1445390,2,2016-01-19 08:00:19,2016-01-19 08:17:34,3,-73.960121154785156,40.781951904296875,-73.971969604492187,40.755039215087891,N,1035
id0345679,2,2016-03-22 20:24:06,2016-03-22 20:33:40,1,-73.997520446777344,40.721240997314453,-73.988006591796875,40.720821380615234,N,574
id0570525,1,2016-02-25 15:30:16,2016-02-25 15:35:20,1,-73.998374938964844,40.725925445556641,-73.990310668945313,40.731128692626953,N,304
id0872662,2,2016-02-13 08:10:01,2016-02-13 08:12:19,3,-73.978309631347656,40.737159729003906,-73.973213195800781,40.743949890136719,N,138
id3114338,2,2016-05-23 20:42:21,2016-05-23 20:51:40,1,-73.965110778808594,40.775089263916016,-73.952369689941406,40.766460418701172,N,559
id2718231,1,2016-03-08 02:44:19,2016-03-08 03:04:35,1,-73.992500305175781,40.740444183349609,-73.840110778808594,40.719516754150391,N,1216
id0618376,2,2016-01-11 06:21:39,2016-01-11 06:25:11,1,-74.006118774414063,40.717918395996094,-74.013504028320313,40.715682983398438,N,212
id1697059,1,2016-06-26 15:10:46,2016-06-26 15:23:54,1,-73.958106994628906,40.742168426513672,-73.931709289550781,40.76806640625,N,788
id1868620,2,2016-06-18 00:41:28,2016-06-18 01:10:34,1,-73.7818603515625,40.644683837890625,-73.961921691894531,40.767032623291016,N,1746
id0000569,1,2016-01-03 19:51:38,2016-01-03 19:53:41,3,-73.96197509765625,40.767734527587891,-73.958587646484375,40.77301025390625,N,123
id0952827,2,2016-03-25 00:22:07,2016-03-25 00:36:20,1,-73.998062133789063,40.674808502197266,-74.004440307617188,40.732650756835938,N,853
id0464363,2,2016-04-25 19:43:15,2016-04-25 19:47:43,1,-73.951087951660156,40.711063385009766,-73.938926696777344,40.707386016845703,N,268
id0608846,2,2016-05-25 13:45:57,2016-05-25 13:57:41,1,-73.9801025390625,40.753704071044922,-73.993316650390625,40.741611480712891,N,704
id3567125,1,2016-04-10 03:13:02,2016-04-10 03:57:40,1,-73.981559753417969,40.766326904296875,-73.911590576171875,40.763885498046875,N,2678
id3996183,1,2016-06-17 08:54:16,2016-06-17 09:06:11,1,-73.990310668945313,40.718864440917969,-73.99554443359375,40.736873626708984,N,715
id1474156,1,2016-06-25 07:30:13,2016-06-25 07:48:14,2,-73.970466613769531,40.799175262451172,-74.0172119140625,40.705192565917969,N,1081
id0695483,1,2016-02-06 16:02:38,2016-02-06 16:15:56,3,-74.002388000488281,40.749553680419922,-73.977783203125,40.754081726074219,N,798
id3609971,1,2016-06-14 09:20:45,2016-06-14 09:43:13,1,-73.99090576171875,40.756271362304688,-73.976814270019531,40.759689331054688,N,1348
id3956459,2,2016-03-05 10:23:45,2016-03-05 10:45:52,1,-73.986907958984375,40.761608123779297,-74.008407592773438,40.711620330810547,N,1327
id0088231,2,2016-06-08 23:02:21,2016-06-08 23:19:31,3,-74.008171081542969,40.745002746582031,-73.955093383789063,40.804836273193359,N,1030
id1957034,1,2016-02-02 18:28:23,2016-02-02 19:09:19,1,-73.994880676269531,40.750213623046875,-73.96221923828125,40.711620330810547,N,2456
id1838067,2,2016-04-01 12:46:46,2016-04-01 12:52:12,1,-73.963180541992188,40.77423095703125,-73.955551147460937,40.778690338134766,N,326
id3342568,1,2016-01-03 03:33:21,2016-01-03 04:09:20,1,-73.984848022460938,40.724334716796875,-73.884117126464844,40.716716766357422,N,2159
id3487442,2,2016-02-29 18:39:12,2016-02-29 18:42:59,1,-73.981819152832031,40.768962860107422,-73.981819152832031,40.768962860107422,N,227
id1401963,1,2016-06-18 06:53:43,2016-06-18 07:19:18,1,-73.976028442382813,40.776126861572266,-73.948387145996094,40.778156280517578,N,1535
id1597742,2,2016-04-11 19:50:42,2016-04-11 19:58:52,5,-73.983795166015625,40.750705718994141,-73.97735595703125,40.766120910644531,N,490
id3271420,2,2016-04-24 19:25:32,2016-04-24 19:32:10,4,-73.973464965820313,40.760879516601563,-73.966133117675781,40.761203765869141,N,398
id0850673,2,2016-02-20 13:06:23,2016-02-20 13:23:37,1,-73.981330871582031,40.747268676757813,-74.0054931640625,40.739021301269531,N,1034
id0171820,2,2016-05-25 06:40:04,2016-05-25 06:43:13,1,-74.004524230957031,40.724193572998047,-74.004493713378906,40.724666595458984,N,189
id0514543,2,2016-02-26 18:45:39,2016-02-26 19:04:18,1,-73.982536315917969,40.775661468505859,-73.969451904296875,40.802089691162109,N,1119
id1991106,1,2016-06-11 14:22:56,2016-06-11 14:31:03,1,-73.967788696289063,40.762699127197266,-73.981475830078125,40.742191314697266,N,487
id2142187,1,2016-05-19 20:47:17,2016-05-19 20:59:08,1,-73.987068176269531,40.756633758544922,-73.960304260253906,40.780773162841797,N,711
id0526379,1,2016-04-29 04:28:26,2016-04-29 04:39:20,1,-73.986099243164062,40.719486236572266,-73.945960998535156,40.711437225341797,N,654
id2548131,1,2016-05-31 23:12:37,2016-05-31 23:28:24,2,-74.007781982421875,40.740943908691406,-73.971176147460938,40.800800323486328,N,947
id2452855,2,2016-05-14 03:27:31,2016-05-14 03:51:36,1,-73.985069274902344,40.732204437255859,-73.910491943359375,40.696815490722656,N,1445
id0315726,2,2016-06-04 03:14:11,2016-06-04 03:35:27,1,-73.983436584472656,40.731681823730469,-73.948005676269531,40.714160919189453,N,1276
id2527828,2,2016-02-17 17:39:30,2016-02-17 18:08:38,1,-73.991157531738281,40.745780944824219,-73.983390808105469,40.771461486816406,N,1748
id1630336,1,2016-04-25 23:18:24,2016-04-25 23:30:54,1,-73.982040405273438,40.759677886962891,-73.947052001953125,40.773159027099609,N,750
id2353964,2,2016-04-30 07:44:24,2016-04-30 07:49:24,1,-73.961204528808594,40.76055908203125,-73.947135925292969,40.775932312011719,N,300
id2393811,1,2016-03-10 18:52:40,2016-03-10 19:08:43,1,-73.9705810546875,40.799045562744141,-73.989814758300781,40.767246246337891,N,963
id1774339,1,2016-04-11 17:41:07,2016-04-11 17:46:20,1,-73.949783325195313,40.780567169189453,-73.960067749023438,40.770408630371094,N,313
id1610798,2,2016-01-25 23:32:14,2016-01-25 23:42:35,1,-73.987434387207031,40.760139465332031,-73.990982055664063,40.744861602783203,N,621
id2452120,1,2016-04-18 18:27:14,2016-04-18 18:42:35,2,-73.974456787109375,40.756927490234375,-73.960906982421875,40.780143737792969,N,921
id2693088,2,2016-04-23 23:28:09,2016-04-23 23:43:01,2,-73.975418090820313,40.787075042724609,-73.942657470703125,40.823551177978516,N,892
id0828675,1,2016-06-23 07:16:24,2016-06-23 07:21:42,1,-73.994041442871094,40.751136779785156,-73.982635498046875,40.760688781738281,N,318
id1636593,2,2016-04-25 17:37:13,2016-04-25 18:23:12,1,-73.790153503417969,40.646614074707031,-73.981918334960938,40.756679534912109,N,2759
id0747713,2,2016-01-17 03:24:53,2016-01-17 03:27:29,1,-74.006690979003906,40.737640380859375,-74.003883361816406,40.738090515136719,N,156
id3655477,2,2016-03-24 13:35:17,2016-03-24 13:48:28,1,-73.988029479980469,40.737819671630859,-73.972068786621094,40.746078491210937,N,791
id0642318,2,2016-04-04 09:21:49,2016-04-04 09:37:51,1,-73.952522277832031,40.766269683837891,-73.983428955078125,40.734378814697266,N,962
id2390585,1,2016-02-24 11:45:41,2016-02-24 12:08:39,1,-73.863784790039063,40.769744873046875,-73.946258544921875,40.780414581298828,N,1378
id0369319,2,2016-02-08 18:24:38,2016-02-08 18:28:18,1,-73.986930847167969,40.750930786132813,-73.978309631347656,40.753261566162109,N,220
id0720321,1,2016-06-21 18:09:27,2016-06-21 18:16:55,1,-73.962638854980469,40.768226623535156,-73.953559875488281,40.772823333740234,N,448
id0860600,1,2016-01-06 15:23:44,2016-01-06 15:38:22,1,-74.0001220703125,40.717849731445313,-74.014579772949219,40.709674835205078,N,878
id1977372,2,2016-04-01 13:33:57,2016-04-01 14:00:47,1,-73.869682312011719,40.772548675537109,-73.913406372070312,40.680778503417969,N,1610
id2437858,2,2016-03-27 11:55:02,2016-03-27 12:05:06,5,-73.986831665039062,40.761829376220703,-73.977836608886719,40.792121887207031,N,604
id2165807,1,2016-04-08 20:19:55,2016-04-08 20:23:06,2,-74.003929138183594,40.725795745849609,-73.998878479003906,40.734764099121094,N,191
id1638921,1,2016-05-27 17:58:30,2016-05-27 18:16:23,1,-73.979713439941406,40.760562896728516,-73.993385314941406,40.736629486083984,N,1073
id0631726,2,2016-04-23 15:58:46,2016-04-23 16:03:24,1,-73.961517333984375,40.766021728515625,-73.949722290039062,40.781929016113281,N,278
id1947466,2,2016-04-21 12:32:31,2016-04-21 12:37:20,6,-73.981277465820313,40.780361175537109,-73.976150512695312,40.788600921630859,N,289
id1723822,1,2016-06-16 12:35:11,2016-06-16 12:45:43,3,-73.956062316894531,40.764152526855469,-73.943443298339844,40.791183471679687,N,632
id1144791,2,2016-01-06 13:39:04,2016-01-06 13:49:17,1,-73.991989135742187,40.743793487548828,-73.974700927734375,40.763401031494141,N,613
id1497423,1,2016-02-25 13:40:47,2016-02-25 13:54:12,1,-73.988723754882813,40.736976623535156,-73.98272705078125,40.750343322753906,N,805
id2917044,1,2016-04-02 15:35:02,2016-04-02 15:55:19,1,-74.017303466796875,40.705360412597656,-73.973930358886719,40.761566162109375,N,1217
id2538816,1,2016-02-13 17:59:03,2016-02-13 18:03:48,1,-74.003982543945313,40.748470306396484,-73.99505615234375,40.742942810058594,N,285
id2808378,1,2016-03-09 17:11:16,2016-03-09 17:28:43,1,-73.978645324707031,40.740932464599609,-74.0126953125,40.701587677001953,N,1047
id2015130,2,2016-05-21 03:13:55,2016-05-21 03:20:39,1,-73.884040832519531,40.747608184814453,-73.904617309570312,40.747699737548828,N,404
id1062725,1,2016-06-08 05:51:58,2016-06-08 05:57:54,1,-73.990364074707031,40.756240844726563,-73.972953796386719,40.757289886474609,N,356
id3792892,1,2016-05-01 02:40:38,2016-05-01 03:02:30,1,-73.986663818359375,40.721683502197266,-73.972572326660156,40.685878753662109,N,1312
id0924324,2,2016-05-10 18:07:52,2016-05-10 18:26:21,2,-73.959068298339844,40.775661468505859,-73.959068298339844,40.775661468505859,N,1109
id1295254,1,2016-03-06 11:01:27,2016-03-06 11:08:29,1,-73.975982666015625,40.757747650146484,-73.982162475585937,40.740749359130859,N,422
id0222570,2,2016-04-20 19:14:04,2016-04-20 19:29:30,1,-73.94769287109375,40.783298492431641,-73.961044311523438,40.75665283203125,N,926
id3680395,1,2016-05-19 18:57:18,2016-05-19 18:59:13,1,-73.954788208007812,40.777965545654297,-73.947769165039063,40.779579162597656,N,115
id0552144,2,2016-05-04 18:04:33,2016-05-04 18:38:33,1,-73.885231018066406,40.772941589355469,-73.946952819824219,40.775260925292969,N,2040
id2034899,2,2016-02-11 11:03:50,2016-02-11 11:09:29,1,-73.989982604980469,40.751598358154297,-73.994430541992188,40.741001129150391,N,339
id1283389,1,2016-04-06 00:52:41,2016-04-06 01:07:06,1,-74.004371643066406,40.742347717285156,-74.010726928710938,40.723617553710937,N,865
id2040373,2,2016-03-18 07:54:56,2016-03-18 08:02:42,3,-73.961082458496094,40.769119262695313,-73.956947326660156,40.783420562744141,N,466
id2124906,2,2016-05-03 08:28:38,2016-05-03 08:35:46,1,-73.980278015136719,40.770191192626953,-73.963783264160156,40.774131774902344,N,428
id1660823,2,2016-03-01 06:40:18,2016-03-01 07:01:37,5,-73.982139587402344,40.775325775146484,-74.009849548339844,40.721698760986328,N,1279
id0989891,1,2016-05-03 04:40:29,2016-05-03 04:51:45,2,-73.9893798828125,40.719825744628906,-73.98260498046875,40.757503509521484,N,676
id2679117,1,2016-02-03 07:57:23,2016-02-03 08:02:15,1,-73.91998291015625,40.743572235107422,-73.926773071289063,40.755275726318359,N,292
id2145001,2,2016-04-27 09:05:42,2016-04-27 09:12:17,1,-73.945297241210938,40.774349212646484,-73.955436706542969,40.778598785400391,N,395
id3427182,1,2016-06-03 11:40:39,2016-06-03 11:57:24,1,-73.971923828125,40.791904449462891,-73.96954345703125,40.765300750732422,N,1005
id2346299,2,2016-06-17 11:46:09,2016-06-17 11:57:54,1,-73.978660583496094,40.756301879882813,-73.988128662109375,40.737350463867188,N,705
id0105984,1,2016-06-26 11:17:25,2016-06-26 11:30:33,1,-73.98583984375,40.726902008056641,-74.014274597167969,40.704067230224609,N,788
id1587327,1,2016-03-29 21:19:24,2016-03-29 21:24:44,3,-74.007720947265625,40.743003845214844,-73.9893798828125,40.747844696044922,N,320
id2519393,1,2016-06-25 13:48:37,2016-06-25 13:58:03,1,-73.994583129882813,40.702999114990234,-74.004127502441406,40.712928771972656,N,566
id1009714,1,2016-06-20 22:40:07,2016-06-20 22:48:42,1,-73.979354858398438,40.756191253662109,-73.9791259765625,40.74298095703125,N,515
id1027675,2,2016-01-23 08:46:42,2016-01-23 09:06:39,1,-73.969535827636719,40.755218505859375,-73.976524353027344,40.747947692871094,N,1197
id0802391,1,2016-03-06 17:44:45,2016-03-06 17:52:14,1,-73.997207641601563,40.724071502685547,-74.000617980957031,40.732154846191406,N,449
id2597894,1,2016-05-14 14:02:45,2016-05-14 14:27:02,1,-73.990409851074219,40.718795776367187,-73.986907958984375,40.750888824462891,N,1457
id1949220,1,2016-04-02 04:24:27,2016-04-02 04:43:38,1,-73.987144470214844,40.729499816894531,-73.960708618164062,40.797470092773438,N,1151
id3389249,2,2016-05-04 11:02:00,2016-05-04 11:12:03,1,-73.962188720703125,40.759132385253906,-73.962631225585937,40.773174285888672,N,603
id3245042,2,2016-04-02 16:01:45,2016-04-02 16:13:49,1,-73.985496520996094,40.747451782226563,-73.979072570800781,40.728038787841797,N,724
id1285469,2,2016-02-23 09:19:37,2016-02-23 09:39:35,1,-74.0164794921875,40.715408325195313,-74.01275634765625,40.706611633300781,N,1198
id3482709,2,2016-03-21 11:22:48,2016-03-21 11:24:00,1,-73.955192565917969,40.779991149902344,-73.957801818847656,40.776508331298828,N,72
id0496379,1,2016-03-24 16:19:17,2016-03-24 16:32:59,1,-73.961166381835937,40.77783203125,-73.966041564941406,40.763866424560547,N,822
id1703171,2,2016-01-30 22:42:51,2016-01-30 23:23:44,5,-73.786216735839844,40.645286560058594,-73.993072509765625,40.729728698730469,N,2453
id2268459,1,2016-03-02 07:02:21,2016-03-02 07:24:57,1,-73.985359191894531,40.738410949707031,-73.87042236328125,40.773681640625,N,1356
id3013319,2,2016-02-15 22:28:54,2016-02-15 22:30:27,1,-73.981399536132812,40.778793334960938,-73.976524353027344,40.782497406005859,N,93
id1265097,2,2016-05-13 02:21:54,2016-05-13 02:24:29,1,-73.989021301269531,40.718910217285156,-73.996482849121094,40.721179962158203,N,155
id2954399,1,2016-06-27 11:22:37,2016-06-27 11:23:17,1,-74.001029968261719,40.75665283203125,-74.000999450683594,40.756626129150391,N,40
id3152963,1,2016-04-09 22:33:22,2016-04-09 22:41:03,2,-73.955116271972656,40.769001007080078,-73.971542358398438,40.785369873046875,N,461
id1904421,2,2016-06-11 17:48:40,2016-06-11 18:01:01,2,-73.983985900878906,40.737873077392578,-74.004669189453125,40.708389282226563,N,741
id3611647,1,2016-05-19 10:44:15,2016-05-19 11:02:27,1,-73.9957275390625,40.754081726074219,-73.983932495117188,40.746543884277344,N,1092
id0910982,1,2016-05-21 19:58:22,2016-05-21 20:10:11,1,-73.952377319335938,40.810768127441406,-73.976066589355469,40.781143188476563,N,709
id2640178,1,2016-02-15 16:12:24,2016-02-15 16:31:27,1,-73.9539794921875,40.763858795166016,-73.996437072753906,40.715511322021484,N,1143
id0030324,1,2016-01-09 06:26:46,2016-01-09 06:31:02,1,-73.939826965332031,40.699562072753906,-73.931999206542969,40.689132690429688,N,256
id3883723,2,2016-02-25 01:46:34,2016-02-25 01:57:34,2,-73.979087829589844,40.759498596191406,-73.979560852050781,40.724334716796875,N,660
id0674885,1,2016-06-30 07:37:35,2016-06-30 07:43:32,1,-73.965751647949219,40.759574890136719,-73.979118347167969,40.765102386474609,N,357
id3260324,2,2016-02-07 08:24:25,2016-02-07 08:38:21,1,-73.932807922363281,40.758930206298828,-73.983207702636719,40.767009735107422,N,836
id1561466,2,2016-04-29 20:21:28,2016-04-29 20:56:48,1,-73.965728759765625,40.768730163574219,-73.955879211425781,40.673080444335938,N,2120
id2106816,1,2016-06-30 10:53:59,2016-06-30 11:03:29,1,-73.980880737304688,40.784336090087891,-73.956672668457031,40.780616760253906,N,570
id2605569,1,2016-05-08 02:57:55,2016-05-08 03:02:48,2,-73.926284790039063,40.703285217285156,-73.938018798828125,40.700408935546875,N,293
id3293082,2,2016-02-06 19:50:51,2016-02-06 20:04:17,5,-73.976486206054688,40.754989624023437,-73.991157531738281,40.75128173828125,N,806
id0790613,1,2016-05-20 14:04:03,2016-05-20 14:33:41,1,-73.986305236816406,40.777023315429687,-73.985855102539063,40.776790618896484,N,1778
id0202431,1,2016-02-17 12:02:29,2016-02-17 12:18:44,1,-74.004135131835938,40.742809295654297,-73.98779296875,40.744865417480469,N,975
id2084457,2,2016-02-01 08:41:26,2016-02-01 08:49:10,3,-73.982536315917969,40.775081634521484,-73.971763610839844,40.784595489501953,N,464
id2595331,2,2016-04-29 12:18:42,2016-04-29 12:29:03,1,-73.954696655273437,40.773979187011719,-73.968452453613281,40.761508941650391,N,621
id3448735,1,2016-01-27 06:45:39,2016-01-27 06:51:12,1,-73.991500854492187,40.744892120361328,-73.9832763671875,40.760482788085937,N,333
id1431322,1,2016-02-21 13:21:37,2016-02-21 13:34:26,2,-74.00970458984375,40.739654541015625,-73.999595642089844,40.728836059570313,N,769
id0130751,1,2016-02-28 19:47:01,2016-02-28 20:29:35,1,-73.988197326660156,40.764289855957031,-73.872810363769531,40.774456024169922,N,2554
id1444884,2,2016-01-06 18:15:26,2016-01-06 18:31:18,1,-73.996566772460938,40.731975555419922,-73.979011535644531,40.749900817871094,N,952
id2797773,1,2016-03-08 08:33:35,2016-03-08 08:36:35,1,-73.967132568359375,40.793464660644531,-73.970390319824219,40.795749664306641,N,180
id0861216,2,2016-01-18 13:00:37,2016-01-18 13:10:57,1,-73.990249633789063,40.757286071777344,-73.963981628417969,40.756919860839844,N,620
id3833049,1,2016-06-22 09:47:49,2016-06-22 10:02:11,1,-73.994537353515625,40.766025543212891,-73.986381530761719,40.749061584472656,N,862
id1633648,1,2016-06-20 14:19:16,2016-06-20 14:34:34,1,-73.9779052734375,40.754871368408203,-73.952774047851562,40.768165588378906,Y,918
id3252664,2,2016-06-28 07:17:36,2016-06-28 07:22:36,1,-73.967514038085938,40.766155242919922,-73.960525512695312,40.771442413330078,N,300
id3755869,2,2016-04-24 16:48:08,2016-04-24 17:04:41,3,-73.95294189453125,40.810188293457031,-73.945510864257813,40.778118133544922,N,993
id2440671,2,2016-02-17 17:40:25,2016-02-17 18:13:13,1,-73.863655090332031,40.769622802734375,-73.913223266601562,40.872798919677734,N,1968
id1489555,1,2016-05-06 10:37:59,2016-05-06 11:13:12,2,-73.944358825683594,40.808307647705078,-74.012313842773438,40.703845977783203,N,2113
id0162579,2,2016-05-13 23:13:14,2016-05-13 23:19:50,1,-73.992202758789063,40.744968414306641,-73.981391906738281,40.746990203857422,N,396
id3402983,2,2016-06-30 15:48:06,2016-06-30 17:31:13,1,-73.781898498535156,40.644771575927734,-73.985893249511719,40.760158538818359,N,6187
id1713541,1,2016-05-23 00:09:18,2016-05-23 00:19:24,1,-73.96807861328125,40.759376525878906,-73.98486328125,40.768650054931641,N,606
id2732066,2,2016-04-27 11:52:23,2016-04-27 12:16:49,2,-74.004478454589844,40.722690582275391,-73.871070861816406,40.774250030517578,N,1466
id2445763,1,2016-02-20 23:45:51,2016-02-20 23:52:23,1,-73.983283996582031,40.77374267578125,-73.987380981445313,40.780372619628906,N,392
id3972131,2,2016-06-06 13:43:22,2016-06-06 13:47:08,3,-73.982872009277344,40.744987487792969,-73.989288330078125,40.744674682617188,N,226
id3779357,2,2016-02-22 19:02:08,2016-02-22 19:12:53,1,-73.966796875,40.767009735107422,-73.981788635253906,40.752288818359375,N,645
id0931190,1,2016-04-20 14:02:28,2016-04-20 14:24:23,1,-73.982749938964844,40.754154205322266,-74.015388488769531,40.711246490478516,N,1315
id1789034,1,2016-04-09 23:41:23,2016-04-09 23:51:42,1,-73.982559204101563,40.742351531982422,-73.992500305175781,40.725265502929688,N,619
id0746372,2,2016-01-22 18:20:31,2016-01-22 18:23:26,1,-73.954597473144531,40.769618988037109,-73.949592590332031,40.777069091796875,N,175
id2567660,2,2016-03-19 18:18:23,2016-03-19 18:33:29,1,-73.99554443359375,40.744010925292969,-73.983245849609375,40.763671875,N,906
id1787258,1,2016-05-07 18:40:51,2016-05-07 18:46:33,2,-73.954475402832031,40.783695220947266,-73.963516235351563,40.770065307617187,N,342
id0805117,2,2016-04-15 20:11:31,2016-04-15 20:22:44,3,-74.008659362792969,40.719608306884766,-73.998939514160156,40.727920532226563,N,673
id2828691,2,2016-06-19 00:23:50,2016-06-19 00:34:35,2,-74.001251220703125,40.736324310302734,-74.008697509765625,40.706966400146484,N,645
id2729614,2,2016-02-03 00:14:51,2016-02-03 00:39:35,1,-73.988388061523438,40.720024108886719,-73.992530822753906,40.659038543701172,N,1484
id1249988,2,2016-06-10 01:48:13,2016-06-10 02:09:28,1,-73.975540161132813,40.735630035400391,-73.962936401367188,40.712009429931641,N,1275
id2463869,2,2016-03-18 10:42:07,2016-03-18 10:51:56,1,-73.980384826660156,40.765644073486328,-73.991317749023437,40.774452209472656,N,589
id2904820,1,2016-03-20 22:51:45,2016-03-20 23:14:07,1,-73.782424926757813,40.644287109375,-73.856582641601563,40.725502014160156,N,1342
id0180594,2,2016-04-28 13:22:03,2016-04-28 13:30:50,1,-74.00067138671875,40.758258819580078,-73.994613647460938,40.750530242919922,N,527
id0749370,1,2016-02-02 18:40:44,2016-02-02 18:45:58,1,-73.961944580078125,40.764541625976562,-73.968452453613281,40.763080596923828,N,314
id2848070,2,2016-06-09 06:54:04,2016-06-09 07:02:27,3,-74.00103759765625,40.741519927978516,-73.980323791503906,40.760448455810547,N,503
id3817493,2,2016-03-14 14:57:56,2016-03-14 15:15:26,1,-73.952880859375,40.766468048095703,-73.978630065917969,40.761920928955078,N,1050
id3129802,1,2016-05-14 05:31:58,2016-05-14 05:52:31,1,-73.968124389648438,40.800437927246094,-73.865242004394531,40.770652770996094,N,1233
id3167292,2,2016-01-05 09:53:39,2016-01-05 09:57:03,1,-73.981178283691406,40.720901489257813,-73.977386474609375,40.726085662841797,N,204
id1924450,2,2016-02-27 19:09:23,2016-02-27 19:23:54,2,-74.005836486816406,40.745475769042969,-73.994026184082031,40.728401184082031,N,871
